Brand Name,Generic Name,Tot_Mftr,Manufacturer,2017 Total Spending,2017 Total Dosage Units,2017 Total Claims,"2017 Total 
Beneficiaries",2017 Average Spending Per Dosage Unit (Weighted),"2017 Average 
Spending Per Claim","2017 Average 
Spending Per Beneficiary","2017 Outlier 
Flag",2018 Total Spending,2018 Total Dosage Units,2018 Total Claims,"2018 Total 
Beneficiaries",2018 Average Spending Per Dosage Unit (Weighted),"2018 Average 
Spending Per Claim","2018 Average 
Spending Per Beneficiary","2018 Outlier 
Flag"
Armodafinil,Armodafinil,1,Sandoz,2937266.04,516210.5,15061,3797,5.718440958,195.0246358,773.5754648,1,6088135.75,1532468.5,40657,10459,3.989876178,149.743851,582.0953963,1
Armodafinil,Armodafinil,1,Mylan,10835288.52,1695815.5,45744,11740,6.471360412,236.8679722,922.9376934,0,4213678.77,1033593,27268,7928,4.132639972,154.5283398,531.4932858,1
Armodafinil,Armodafinil,1,Lupin Pharmaceu,643931.97,119755,2528,803,5.421580534,254.7199248,801.9078082,1,923624.03,254728,5656,1986,3.657394303,163.2998639,465.0674874,0
Armodafinil,Armodafinil,1,Aurobindo Pharm,,,,,,,,,244711.43,74943,1777,1215,3.292789493,137.7104277,201.4085844,0
Armonair Digihaler,Fluticasone Propionate,1,Overall,,,,,,,,,,,,,,,,
Armonair Digihaler,Fluticasone Propionate,1,Teva Specialty,,,,,,,,,,,,,,,,
Armour Thyroid,"Thyroid,Pork",1,Overall,11431083.81,14924383.25,233252,50876,0.793429881,49.00744178,224.6851916,0,13684930.26,16322064.98,259182,57410,0.866679092,52.80046554,238.371891,0
Armour Thyroid,"Thyroid,Pork",1,Forest/Allergan,11431083.81,14924383.25,233252,50876,0.793429881,49.00744178,224.6851916,0,13684930.26,16322064.98,259182,57410,0.866679092,52.80046554,238.371891,0
Arnuity Ellipta,Fluticasone Furoate,1,Overall,28812809.49,4700862.589,129486,39492,6.124862764,222.5167932,729.5859792,0,50489321.17,7706428.567,205279,55166,6.545898902,245.9546333,915.2253412,0
Arnuity Ellipta,Fluticasone Furoate,1,Glaxosmithkline,28812809.49,4700862.589,129486,39492,6.124862764,222.5167932,729.5859792,0,50489321.17,7706428.567,205279,55166,6.545898902,245.9546333,915.2253412,0
Aromasin,Exemestane,1,Overall,2575186.68,83234,1713,341,30.93911959,1503.31972,7551.867097,0,2614908.9,73961,1483,305,35.35523992,1763.25617,8573.471803,0
Aromasin,Exemestane,1,Pharmaci/Pfizer,2575186.68,83234,1713,341,30.93911959,1503.31972,7551.867097,0,2614908.9,73961,1483,305,35.35523992,1763.25617,8573.471803,0
Arthrotec 50,Diclofenac Sodium/Misoprostol,1,Overall,521114.23,74059,866,210,7.036474028,601.7485335,2481.496333,0,492473.92,61521,670,162,8.004972611,735.0357015,3039.962469,0
Arthrotec 50,Diclofenac Sodium/Misoprostol,1,Pharmaci/Pfizer,521114.23,74059,866,210,7.036474028,601.7485335,2481.496333,0,492473.92,61521,670,162,8.004972611,735.0357015,3039.962469,0
Arthrotec 75,Diclofenac Sodium/Misoprostol,1,Overall,1672144.2,237924,2694,586,7.028060221,620.6919822,2853.488396,0,1525182.13,189413,2055,467,8.052151278,742.1810852,3265.914625,0
Arthrotec 75,Diclofenac Sodium/Misoprostol,1,Pharmaci/Pfizer,1672144.2,237924,2694,586,7.028060221,620.6919822,2853.488396,0,1525182.13,189413,2055,467,8.052151278,742.1810852,3265.914625,0
Asa-Butalb-Caffeine-Codeine,Codeine/Butalbital/Asa/Caffein,1,Overall,,,,,,,,,,,,,,,,
Asa-Butalb-Caffeine-Codeine,Codeine/Butalbital/Asa/Caffein,1,Amneal Pharmace,,,,,,,,,,,,,,,,
Asacol Hd,Mesalamine,1,Overall,31237862.28,4095001,24887,12449,7.628291734,1255.187941,2509.266791,0,47589739.1,5643172,36016,8018,8.433154102,1321.349931,5935.362821,0
Asacol Hd,Mesalamine,1,Allergan Inc.,31237862.28,4095001,24887,8087,7.628291734,1255.187941,3862.725644,0,47589739.1,5643172,36016,7705,8.433154102,1321.349931,6176.474899,0
Ascomp With Codeine,Codeine/Butalbital/Asa/Caffein,1,Overall,1548854.29,1209108,14220,2813,1.2809892,108.9208362,550.6058621,0,1588482.81,1088306,12948,2624,1.459592073,122.6817122,605.3669245,0
Ascomp With Codeine,Codeine/Butalbital/Asa/Caffein,1,Breckenridge,1548854.29,1209108,14220,2813,1.2809892,108.9208362,550.6058621,0,1588482.81,1088306,12948,2624,1.459592073,122.6817122,605.3669245,0
Asenapine Maleate,Asenapine Maleate,4,Overall,,,,,,,,,,,,,,,,
Asenapine Maleate,Asenapine Maleate,1,Sigmapharm Labo,,,,,,,,,,,,,,,,
Asenapine Maleate,Asenapine Maleate,1,Greenstone LLC.,,,,,,,,,,,,,,,,
Asenapine Maleate,Asenapine Maleate,1,Breckenridge,,,,,,,,,,,,,,,,
Asenapine Maleate,Asenapine Maleate,1,Alembic Pharmac,,,,,,,,,,,,,,,,
Ashlyna,L-Norgest/E.Estradiol-E.Estrad,1,Overall,244842.99,172701,1935,911,1.417727691,126.533845,268.7628869,0,302161.32,212726,2379,1068,1.42042496,127.0119042,282.9225843,0
Ashlyna,L-Norgest/E.Estradiol-E.Estrad,1,Glenmark Pharma,244842.99,172701,1935,911,1.417727691,126.533845,268.7628869,0,302161.32,212726,2379,1068,1.42042496,127.0119042,282.9225843,0
Asmanex,Mometasone Furoate,2,Overall,44426112.51,205669.021,145899,42831,216.6645324,304.4990885,1037.24201,0,30629945.56,139138.265,92598,27537,221.1133671,330.7840943,1112.319627,0
Asmanex,Mometasone Furoate,1,Organon LLC,,,,,,,,,,,,,,,,
Asmanex,Mometasone Furoate,1,Merck Sharp & D,44426112.51,205669.021,145899,42831,216.6645324,304.4990885,1037.24201,0,30629945.56,139138.265,92598,27537,221.1133671,330.7840943,1112.319627,0
Asmanex HFA,Mometasone Furoate,2,Overall,9143814.99,604604,36562,15174,15.07132745,250.0906676,602.5975346,0,8708176.4,558954.999,31621,12939,15.5217072,275.3921887,673.0177294,0
Asmanex HFA,Mometasone Furoate,1,Organon LLC,,,,,,,,,,,,,,,,
Asmanex HFA,Mometasone Furoate,1,Merck Sharp & D,9143814.99,604604,36562,15174,15.07132745,250.0906676,602.5975346,0,8708176.4,558954.999,31621,12939,15.5217072,275.3921887,673.0177294,0
Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,11,Overall,119228158.3,25598489.61,299500,61355,4.653340719,398.0906788,1943.250889,0,104307754.2,21838645.09,246698,48129,4.773750768,422.8155646,2167.253717,0
Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,1,Teva USA,60160152.91,13361947,160264,44170,4.502349314,375.3815761,1362.013876,0,2862247.64,652528,9061,3924,4.386398193,315.886507,729.4209072,0
Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,1,Slate Run Pharm,,,,,,,,,3316543.39,698164,6676,5396,4.750378693,496.7860081,614.6299833,0
Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,1,Par Pharm.,,,,,,,,,697809.3,145584,1475,1299,4.793173014,473.0910509,537.1896074,0
Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,1,Northstar Rx Ll,,,,,,,,,,,,,,,,
Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,1,"Micro Labs USA,",,,,,,,,,,,,,,,,
Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,1,Lannett Co. Inc,,,,,,,,,,,,,,,,
Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,1,Glenmark Pharma,,,,,,,,,,,,,,,,
Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,1,Dr.Reddy'S Lab,,,,,,,,,,,,,,,,
Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,1,Avkare,84176.58,18013,246,164,4.673101649,342.1812195,513.2718293,0,704137.74,156346,1738,1071,4.503714454,405.1425432,657.4582073,0
Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,1,Ani Pharmaceuti,,,,,,,,,,,,,,,,
Aspirin-Dipyridamole ER,Aspirin/Dipyridamole,1,Amneal Pharmace,58983828.8,12218529.61,138990,44221,4.8274081,424.3746226,1333.842039,0,96727016.08,20186023.09,227748,46549,4.791781701,424.7107157,2077.961204,0
Assure Id Insulin Safety,"Syringe,Needle,Insuln,Safe,1ml",1,Overall,,,,,,,,,,,,,,,,
Assure Id Insulin Safety,"Syringe,Needle,Insuln,Safe,1ml",1,Arkray USA,,,,,,,,,,,,,,,,
Assure Id Insulin Safety,"Syringe,Needle,Insuln,Sf 0.5ml",1,Overall,1706.13,7300,73,,0.233716438,23.37164384,,0,2040.24,8340,82,46,0.244633094,24.88097561,44.35304348,0
Assure Id Insulin Safety,"Syringe,Needle,Insuln,Sf 0.5ml",1,Arkray USA,1706.13,7300,73,,0.233716438,23.37164384,,0,2040.24,8340,82,46,0.244633094,24.88097561,44.35304348,0
Assure Id Pen Needle,"Pen Needle, Diabetic, Safety",1,Overall,,,,,,,,,,,,,,,,
Assure Id Pen Needle,"Pen Needle, Diabetic, Safety",1,Arkray USA,,,,,,,,,,,,,,,,
Astagraf XL,Tacrolimus,1,Overall,410576.93,56625.999,664,117,9.232575334,618.33875,3509.20453,0,368384.28,55911.997,526,88,8.586187702,700.3503422,4186.185,0
Astagraf XL,Tacrolimus,1,Astellas Pharma,410576.93,56625.999,664,117,9.232575334,618.33875,3509.20453,0,368384.28,55911.997,526,88,8.586187702,700.3503422,4186.185,0
Atacand,Candesartan Cilexetil,1,Overall,,,,2213,,,,,335937.89,44847,694,1829,7.613045412,484.0603602,183.6729852,0
Atacand,Candesartan Cilexetil,1,Ani Pharmaceuti,,,,,,,,,335937.89,44847,694,559,7.613045412,484.0603602,600.9622361,0
Atacand HCT,Candesartan/Hydrochlorothiazid,1,Overall,,,,775,,,,,88736.43,11512,154,613,7.746770601,576.2105844,144.7576346,0
Atacand HCT,Candesartan/Hydrochlorothiazid,1,Ani Pharmaceuti,,,,,,,,,88736.43,11512,154,137,7.746770601,576.2105844,647.7111679,0
Atazanavir Sulfate,Atazanavir Sulfate,5,Overall,,,,,,,,,31212639.85,1135170,30063,7103,29.95813339,1038.241022,4394.289716,0
Atazanavir Sulfate,Atazanavir Sulfate,1,Teva USA,,,,,,,,,26384184.23,879537,23572,5008,32.52858542,1119.301893,5268.407394,0
Atazanavir Sulfate,Atazanavir Sulfate,1,Northstar Rx Ll,,,,,,,,,,,,,,,,
Atazanavir Sulfate,Atazanavir Sulfate,1,"Cipla USA, Inc.",,,,,,,,,771100.24,36948,930,506,22.99097238,829.140043,1523.913518,0
Atazanavir Sulfate,Atazanavir Sulfate,1,Aurobindo Pharm,,,,,,,,,4057355.38,218685,5561,2155,20.22764687,729.6089516,1882.763517,0
Atazanavir Sulfate,Atazanavir Sulfate,1,Amneal Pharmace,,,,,,,,,,,,,,,,
Atelvia,Risedronate Sodium,1,Overall,2577917.49,44870,8063,1524,57.45303076,319.7218765,1691.546909,0,1404219.85,22364,3908,813,62.78929753,359.3193066,1727.207688,0
Atelvia,Risedronate Sodium,1,Actavis/Allerga,2577917.49,44870,8063,1524,57.45303076,319.7218765,1691.546909,0,1404219.85,22364,3908,813,62.78929753,359.3193066,1727.207688,0
Atenolol,Atenolol,13,Overall,78672828.56,774425692.3,10611762,2410409,0.101609842,7.413738506,32.63878809,0,82358984.93,699496433.2,9004473,1992548,0.117867776,9.146452539,41.33350109,0
Atenolol,Atenolol,1,Unichem Pharmac,,,,,,,,,,,,,,,,
Atenolol,Atenolol,1,Teva USA,28908447.33,258969540.2,3443388,1066734,0.111831485,8.395349966,27.09995869,0,30958056.34,259642597.8,3386893,977024,0.119441754,9.140547499,31.68607561,0
Atenolol,Atenolol,1,Sandoz,16632412.27,179078944.6,2773478,838322,0.09305294,5.996951218,19.84012381,0,10095689.26,97865443.21,1350733,446087,0.103324029,7.474230111,22.63165988,0
Atenolol,Atenolol,1,Zydus Pharmaceu,19168183.41,190262845.8,2453225,1009954,0.101275461,7.813463262,18.97926382,0,31613109.25,272130310.9,3329485,1142678,0.116471434,9.494894631,27.66580721,0
Atenolol,Atenolol,1,Rising Pharm,11996.62,92327,1902,620,0.129808775,6.307371188,19.3493871,0,6646388.78,45160392,550090,231742,0.147401565,12.08236612,28.68012177,0
Atenolol,Atenolol,1,Ranbaxy/Sun Pha,418321.15,3735949,77902,21321,0.112451813,5.369838387,19.6201468,0,247453.83,1738358,35007,8257,0.142484076,7.068695689,29.96897542,0
Atenolol,Atenolol,1,Mylan Instituti,124375.73,919004.31,18245,12249,0.136886842,6.816976158,10.15394971,0,94748.95,553550.47,11212,5435,0.171225704,8.450673386,17.43310948,0
Atenolol,Atenolol,1,Mylan,13190556.95,138585282.4,1804406,717611,0.095311105,7.310193465,18.38120786,0,2527671.43,20393909.81,315003,118392,0.124146225,8.024277324,21.35001884,0
Atenolol,Atenolol,1,Mutual Pharm Co,2001.08,20367,427,135,0.098100043,4.686370023,14.82281482,0,1905.2,11106,215,78,0.171546912,8.861395349,24.42564103,0
Atenolol,Atenolol,1,Legacy Pharmace,168398.11,2274712,29155,10065,0.074030519,5.77595987,16.73105912,0,149811.81,1806022,21532,6943,0.082951265,6.957635612,21.57738874,0
Atenolol,Atenolol,1,"Gsms, Inc.",6221.99,54333,1434,306,0.115392365,4.33890516,20.33330065,0,9375.14,87929,2167,409,0.106201113,4.326322104,22.92210269,0
Atenolol,Atenolol,1,Aurobindo Pharm,41913.92,432387,8200,3389,0.097344437,5.111453659,12.36763647,0,14774.94,106814,2136,672,0.138714597,6.917106742,21.98651786,0
Atenolol,Atenolol,1,Aphena Pharma S,,,,,,,,,,,,,,,,
Atenolol-Chlorthalidone,Atenolol/Chlorthalidone,4,Overall,15563477.15,29154280.5,476001,135911,0.534809129,32.69631188,114.5122702,0,16473103.51,28273106.5,439347,125789,0.583102374,37.49451689,130.9582198,0
Atenolol-Chlorthalidone,Atenolol/Chlorthalidone,1,Zydus Pharmaceu,,,,,,,,,,,,,,,,
Atenolol-Chlorthalidone,Atenolol/Chlorthalidone,1,Unichem Pharmac,,,,,,,,,,,,,,,,
Atenolol-Chlorthalidone,Atenolol/Chlorthalidone,1,Northstar Rx Ll,,,,,,,,,,,,,,,,
Atenolol-Chlorthalidone,Atenolol/Chlorthalidone,1,Actavis/Teva,15563477.15,29154280.5,476001,124763,0.534809129,32.69631188,124.7443325,0,16473103.51,28273106.5,439347,115292,0.583102374,37.49451689,142.8815834,0
Ativan*,Lorazepam,2,Overall,27336183.35,934290.5,11122,1888,28.66694219,2457.847811,14478.91067,0,28148532.25,877932,10521,1830,31.58975665,2675.461672,15381.71161,0
Ativan*,Lorazepam,1,West-Ward/Hikma,1028.54,384,99,77,2.670844598,10.38929293,13.35766234,0,371.41,197,42,32,1.885329949,8.843095238,11.6065625,0
Ativan*,Lorazepam,1,Bausch Health U,27335154.81,933906.5,11023,1811,28.90041889,2479.828977,15093.95627,0,28148160.84,877735,10479,1798,31.70881247,2686.149522,15655.26187,0
Atomoxetine HCl,Atomoxetine HCl,10,Overall,20016796.74,2828065,71204,19222,7.107854307,281.1189925,1041.348285,0,36576676.78,6308761.85,159197,29345,5.827504529,229.7573245,1246.436421,0
Atomoxetine HCl,Atomoxetine HCl,1,Teva USA,4880799.04,683451,17219,5451,7.161786808,283.454268,895.3951642,0,5758223.03,1021318,24687,7080,5.648699827,233.2492012,813.3083376,0
Atomoxetine HCl,Atomoxetine HCl,1,Rising Pharm,6003219.15,848951,21408,6849,7.109548552,280.4194297,876.5103154,0,7946150.68,1375931.85,36601,9168,5.815241949,217.1020103,866.7267321,0
Atomoxetine HCl,Atomoxetine HCl,1,Prasco Labs,4941404.11,704775,16642,5471,7.032976811,296.9236937,903.1994352,0,9484375.35,1655725,38136,9882,5.745180625,248.6987453,959.7627353,0
Atomoxetine HCl,Atomoxetine HCl,1,Northstar Rx Ll,,,,,,,,,520673.93,93202,2443,1470,5.602170543,213.1289112,354.1999524,0
Atomoxetine HCl,Atomoxetine HCl,1,Major Pharmaceu,,,,,,,,,,,,,,,,
Atomoxetine HCl,Atomoxetine HCl,1,Glenmark Pharma,4191374.44,590888,15935,5165,7.125499562,263.0294597,811.4955353,0,11865726.57,1990714,52755,12830,5.987223891,224.9213642,924.8422892,0
Atomoxetine HCl,Atomoxetine HCl,1,Dr.Reddy'S Lab,,,,,,,,,4258.64,922,21,21,4.702540847,202.792381,202.792381,1
Atomoxetine HCl,Atomoxetine HCl,1,Camber Pharmace,,,,,,,,,,,,,,,,
Atomoxetine HCl,Atomoxetine HCl,1,Burel Pharmaceu,,,,,,,,,,,,,,,,
Atomoxetine HCl,Atomoxetine HCl,1,Apotex Corp,,,,,,,,,997268.58,170949,4554,2124,5.860574123,218.9873913,469.5238136,0
Atorvastatin Calcium,Atorvastatin Calcium,31,Overall,808383230.2,2881859950,48547119,10645622,0.279878223,16.65151809,75.93574431,0,880964447.7,3278240189,51743622,11861387,0.269549462,17.02556593,74.27162166,0
Atorvastatin Calcium,Atorvastatin Calcium,1,Zydus Pharmaceu,,,,,,,,,823326.65,1655124,18717,18684,0.497441068,43.98817385,44.06586652,0
Atorvastatin Calcium,Atorvastatin Calcium,1,Teva USA,11260416.65,37122919.73,642557,405723,0.303945954,17.52438562,27.75395196,0,13888486.65,50300436.4,908379,519688,0.276171126,15.28930837,26.72466297,0
Atorvastatin Calcium,Atorvastatin Calcium,1,Sciegen Pharmac,,,,,,,,,,,,,,,,
Atorvastatin Calcium,Atorvastatin Calcium,1,Pd-Rx Pharm,,,,,,,,,,,,,,,,
Atorvastatin Calcium,Atorvastatin Calcium,1,Ohm-Sun Pharmac,54640.63,222952,5660,1812,0.245997047,9.653821555,30.15487307,0,12438524.47,52292348,679893,531693,0.238448432,18.2948265,23.39418512,0
Atorvastatin Calcium,Atorvastatin Calcium,1,Novadoz Pharmac,,,,,,,,,,,,,,,,
Atorvastatin Calcium,Atorvastatin Calcium,1,Northstar Rx Ll,,,,,,,,,,,,,,,,
Atorvastatin Calcium,Atorvastatin Calcium,1,Nivagen Pharmac,,,,,,,,,,,,,,,,
Atorvastatin Calcium,Atorvastatin Calcium,1,New Horizon Rx,647.09,2765,57,29,0.234028933,11.35245614,22.31344828,0,1641.16,7757,149,64,0.211571484,11.01449664,25.643125,0
Atorvastatin Calcium,Atorvastatin Calcium,1,Mylan Instituti,106617.65,283799,9775,3079,0.378020362,10.90717647,34.62736278,0,104071.68,271633.5,9366,3099,0.384898895,11.11164638,33.58234269,0
Atorvastatin Calcium,Atorvastatin Calcium,1,Mylan,133754328,450166468.3,7288987,2320183,0.297272963,18.35019434,57.64818033,0,146283630.2,572289077,8421076,2857300,0.256016439,17.37113289,51.19645478,0
Atorvastatin Calcium,Atorvastatin Calcium,1,"Micro Labs USA,",,,,,,,,,,,,,,,,
Atorvastatin Calcium,Atorvastatin Calcium,1,Marlex Pharm.,,,,,,,,,1821.36,15279,373,228,0.11548322,4.883002681,7.988421053,0
Atorvastatin Calcium,Atorvastatin Calcium,1,Major Pharmaceu,404282.09,1031582.7,37387,9530,0.393919065,10.81344023,42.42204512,0,601668.56,1946892,54573,17515,0.320782107,11.02502263,34.35161633,0
Atorvastatin Calcium,Atorvastatin Calcium,1,Lupin Pharmaceu,,,,,,,,,,,,,,,,
Atorvastatin Calcium,Atorvastatin Calcium,1,Legacy Pharmace,56604849.45,223055767,3728847,1051640,0.253597888,15.1802553,53.82531042,0,63306139.27,306249687.5,4285243,1303450,0.206832123,14.77305704,48.56813784,0
Atorvastatin Calcium,Atorvastatin Calcium,1,Kremers/Lannett,19805593.17,75346646.23,1396780,542654,0.262014922,14.17946503,36.49764522,0,23637459.94,87714222.57,1801807,734412,0.26839663,13.11875242,32.18555789,0
Atorvastatin Calcium,Atorvastatin Calcium,1,International L,7203742.63,27151941,465848,150526,0.265312253,15.46371913,47.85713186,0,1347754.87,6079193,94080,79122,0.221699635,14.32562574,17.03388274,0
Atorvastatin Calcium,Atorvastatin Calcium,1,Sandoz,3233806.59,10434403.5,239482,101759,0.308667759,13.50333883,31.77907202,0,2531918.25,8983339.5,192887,96603,0.280484977,13.12643283,26.20951989,0
Atorvastatin Calcium,Atorvastatin Calcium,1,"Gsms, Inc.",1135.7,4386,157,98,0.258678228,7.233757962,11.58877551,0,7951.01,40911,1362,670,0.19499789,5.837745962,11.8671791,0
Atorvastatin Calcium,Atorvastatin Calcium,1,Greenstone LLC.,119837718.6,402622908.1,5612042,1760412,0.297345624,21.35367459,68.07367744,0,84547723.93,305776640.9,3927535,1488729,0.27694069,21.52691801,56.7918835,0
Atorvastatin Calcium,Atorvastatin Calcium,1,Dr.Reddy'S Lab,103724604,385307043.2,6094266,1979642,0.269411598,17.02003227,52.39563718,0,112255776.3,347520964.1,5229392,1867663,0.323736653,21.46631506,60.10494198,0
Atorvastatin Calcium,Atorvastatin Calcium,1,"Cipla USA, Inc.",28730844.93,97692566.5,1577038,676941,0.296521961,18.21823249,42.44216989,0,27244943.44,87440184.25,1608271,815232,0.312661182,16.94051776,33.41986507,0
Atorvastatin Calcium,Atorvastatin Calcium,1,Cambridge Thera,5525.9,19353,363,249,0.286843639,15.22286501,22.19236948,0,1252.34,5411,112,77,0.229359535,11.18160714,16.26415584,0
Atorvastatin Calcium,Atorvastatin Calcium,1,Biocon Pharma I,,,,,,,,,3364576.59,13299466,178384,164852,0.253160648,18.86142586,20.40968014,0
Atorvastatin Calcium,Atorvastatin Calcium,1,Avpak,5964.34,14741,494,148,0.407211883,12.07356275,40.2995946,0,8361.98,22881,788,314,0.369760449,10.61164975,26.63050955,0
Atorvastatin Calcium,Atorvastatin Calcium,1,Ascend Laborato,,,,,,,,,,,,,,,,
Atorvastatin Calcium,Atorvastatin Calcium,1,Apotex Corp,323464952.4,1170890135,21431995,5266609,0.275835974,15.09261981,61.4180685,0,386232326.1,1421756071,24136809,6368439,0.271006989,16.00179734,60.64788029,0
Atorvastatin Calcium,Atorvastatin Calcium,1,Akron Pharma In,35211.86,128648,2842,1749,0.273058809,12.38981703,20.13256718,0,333603.78,1271691,27803,14679,0.26268242,11.99884113,22.72660127,0
Atorvastatin Calcium,Atorvastatin Calcium,1,Accord Healthca,,,,,,,,,1972975.63,13223409,163902,150266,0.148654444,12.03753237,13.1298872,0
Atorvastatin Calcium,Atorvastatin Calcium,1,AHP,148348.61,360925.001,12542,3944,0.411868962,11.82814623,37.61374493,0,28513.47,77570.7,2721,1139,0.376745833,10.47904079,25.03377524,0
Atovaquone,Atovaquone,9,Overall,19470487.46,5079759,19248,10823,3.832954961,1011.558991,1798.991727,0,21717420.35,6003435,22713,12169,3.617424883,956.1669683,1784.651192,0
Atovaquone,Atovaquone,1,Vistapharm,,,,,,,,,11795.6,2390,11,,4.93539749,1072.327273,,1
Atovaquone,Atovaquone,1,Pharm Assoc Inc,,,,,,,,,,,,,,,,
Atovaquone,Atovaquone,1,Northstar Rx Ll,,,,,,,,,,,,,,,,
Atovaquone,Atovaquone,1,Major Pharmaceu,,,,,,,,,,,,,,,,
Atovaquone,Atovaquone,1,Lupin Pharmaceu,,,,,,,,,45493.62,13460,50,50,3.379912333,909.8724,909.8724,0
Atovaquone,Atovaquone,1,"KVK-Tech, Inc.",,,,,,,,,,,,,,,,
Atovaquone,Atovaquone,1,Glenmark Pharma,,,,,,,,,,,,,,,,
Atovaquone,Atovaquone,1,Camber Pharmace,,,,,,,,,216339.38,63735,261,229,3.394357574,828.8865134,944.7134498,0
Atovaquone,Atovaquone,1,Amneal Pharmace,19470487.46,5079759,19248,6330,3.832954961,1011.558991,3075.906392,0,21443791.75,5923850,22391,7735,3.619907957,957.6969206,2772.306626,0
Atovaquone-Proguanil HCl,Atovaquone/Proguanil HCl,4,Overall,6129333.64,1636261,59164,54262,3.749019408,103.5990406,112.9581224,0,6505400.92,1853739,68187,62805,3.511643185,95.40529602,103.5809397,0
Atovaquone-Proguanil HCl,Atovaquone/Proguanil HCl,1,Prasco Labs,2030372.11,515446,18697,17223,3.939058815,108.5934701,117.8872502,0,2302326.48,633081,23140,21417,3.636701275,99.49552636,107.4999524,0
Atovaquone-Proguanil HCl,Atovaquone/Proguanil HCl,1,Mylan,485335.6,134389,4322,3858,3.624889737,112.2942156,125.7997926,0,388554.75,113143,3791,3538,3.440233775,102.4939989,109.8232759,0
Atovaquone-Proguanil HCl,Atovaquone/Proguanil HCl,1,Glenmark Pharma,3377241.72,930260,34131,31691,3.63351103,98.94939263,106.5678496,0,3592851.22,1053915,39211,36348,3.412203368,91.62865573,98.84591229,0
Atovaquone-Proguanil HCl,Atovaquone/Proguanil HCl,1,Bluepoint Labor,236384.21,56166,2014,1903,4.208670904,117.3705114,124.2166106,0,221668.47,53600,2045,1939,4.135605784,108.3953399,114.3210263,0
Atralin,Tretinoin,1,Overall,60254.42,4815,101,40,12.51389824,596.5784158,1506.3605,0,49884.2,3960,85,30,12.5970202,586.8729412,1662.806667,0
